game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps2-japon-silent-hill-3-konami-the-best,Silent Hill 3 [Konami The Best],Japón,NTSC-J,Japan,JP,SLPM-65622,de|en|es|fr|it|ja|ko,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-65622.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/20531/",,/catalogo/silent-hill-3-konami-the-best-ps2-pal-jp
ps2-japon-silent-hill-4-the-room,Silent Hill 4: The Room,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/silent-hill-4-the-room-ps2-pal-jp
ps2-japon-silent-hill-shattered-memories,Silent Hill: Shattered Memories,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/silent-hill-shattered-memories-ps2-pal-jp
ps2-japon-silent-scope,Silent Scope,Japón,NTSC-J,Japan,JP,SLPM-62026,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-62026.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/68383/",,/catalogo/silent-scope-ps2-pal-jp
ps2-japon-silent-scope-2-innocent-sweeper,Silent Scope 2 Innocent Sweeper,Japón,NTSC-J,Japan,JP,SLPM-62085,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-62085.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/68384/",,/catalogo/silent-scope-2-innocent-sweeper-ps2-pal-jp
ps2-japon-silent-scope-3,Silent Scope 3,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/silent-scope-3-ps2-pal-jp
ps2-japon-silent-scope-best,Silent Scope [Best],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/silent-scope-best-ps2-pal-jp
ps2-japon-silpheed-the-lost-planet,Silpheed: The Lost Planet,Japón,NTSC-J,Japan,JP,SLPM-62015,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-62015.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25169/",,/catalogo/silpheed-the-lost-planet-ps2-pal-jp
ps2-japon-sim-people,Sim People,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/sim-people-ps2-pal-jp
ps2-japon-simple-2000-series-ultimate-vol-18-love-aerobics,Simple 2000 Series Ultimate Vol. 18: Love Aerobics,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/simple-2000-series-ultimate-vol-18-love-aerobics-ps2-pal-jp
ps2-japon-simple-2000-series-vol-121-the-boku-no-machizukuri-2,Simple 2000 Series Vol. 121: The Boku no Machizukuri 2,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/simple-2000-series-vol-121-the-boku-no-machizukuri-2-ps2-pal-jp
ps2-japon-simple-2000-series-vol-17-the-suiri-aratanaru-20-no-jikenbo,Simple 2000 Series Vol. 17: The Suiri - Aratanaru 20 No Jikenbo,Japón,NTSC-J,Japan,JP,SLPM-62252,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-62252.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/18953/",,/catalogo/simple-2000-series-vol-17-the-suiri-aratanaru-20-no-jikenbo-ps2-pal-jp
ps2-japon-simple-2000-series-vol-26-the-pinball-x-3,Simple 2000 Series Vol. 26: The Pinball x 3,Japón,NTSC-J,Japan,JP,SLPM-62307,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/32758/",,/catalogo/simple-2000-series-vol-26-the-pinball-x-3-ps2-pal-jp
ps2-japon-simple-2000-series-vol-37-the-shooting-double-shienryu,Simple 2000 Series Vol. 37: The Shooting: Double Shienryu,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/simple-2000-series-vol-37-the-shooting-double-shienryu-ps2-pal-jp
ps2-japon-simple-2000-series-vol-47-the-kassen-gekigahara,Simple 2000 Series Vol. 47: The Kassen Gekigahara,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/simple-2000-series-vol-47-the-kassen-gekigahara-ps2-pal-jp
ps2-japon-simple-2000-series-vol-4-honkaku-shikou-the-mahjong,Simple 2000 Series Vol. 4: Honkaku Shikou The Mahjong,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/simple-2000-series-vol-4-honkaku-shikou-the-mahjong-ps2-pal-jp
ps2-japon-simple-2000-series-vol-67-the-suiri-soshite-daremo-inakunatta,Simple 2000 Series Vol. 67: The Suiri - Soshite Daremo Inakunatta,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/simple-2000-series-vol-67-the-suiri-soshite-daremo-inakunatta-ps2-pal-jp
ps2-japon-simple-2000-series-vol-71-the-fantasy-renai-adventure-kanojo-no-densetsu-boku-no-sekiban,"Simple 2000 Series Vol. 71: The Fantasy Renai Adventure: Kanojo No Densetsu, Boku No Sekiban",Japón,NTSC-J,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/simple-2000-series-vol-71-the-fantasy-renai-adventure-kanojo-no-densetsu-boku-no-sekiban-ps2-pal-jp
ps2-japon-simple-2000-series-vol-74-the-oujisama-to-romance-ripple-no-tamago,Simple 2000 Series Vol. 74: The Oujisama to Romance Ripple No Tamago,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/simple-2000-series-vol-74-the-oujisama-to-romance-ripple-no-tamago-ps2-pal-jp
ps2-japon-simple-2000-series-vol-79-akko-ni-omakase-the-party-quiz,Simple 2000 Series Vol. 79: Akko ni Omakase! The Party Quiz,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/simple-2000-series-vol-79-akko-ni-omakase-the-party-quiz-ps2-pal-jp
ps2-japon-simple-2000-series-vol-87-the-nadeshiko,Simple 2000 Series Vol. 87 The Nadeshiko,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/simple-2000-series-vol-87-the-nadeshiko-ps2-pal-jp
ps2-japon-simple-2000-series-vol02-the-party-game,Simple 2000 Series Vol.02 - The Party Game,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/simple-2000-series-vol02-the-party-game-ps2-pal-jp
ps2-japon-siren,Siren,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/siren-ps2-pal-jp
ps2-japon-siren-2,Siren 2,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/siren-2-ps2-pal-jp
ps2-japon-ski-jumping-pairs-reloaded,Ski Jumping Pairs Reloaded,Japón,NTSC-J,Japan,JP,SLPS-25616,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPS-25616.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/91886/",,/catalogo/ski-jumping-pairs-reloaded-ps2-pal-jp
ps2-japon-slim-playstation-2-black,Slim Playstation 2 Black,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/slim-playstation-2-black-ps2-pal-jp
ps2-japon-slim-playstation-2-silver,Slim Playstation 2 Silver,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/slim-playstation-2-silver-ps2-pal-jp
ps2-japon-slotter-up-core-3-satoshi-da-doronjo-ni-makase,Slotter Up Core 3: Satoshi-Da! Doronjo Ni Makase,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/slotter-up-core-3-satoshi-da-doronjo-ni-makase-ps2-pal-jp
ps2-japon-slotter-up-core-5-lupin-daisuki,Slotter Up Core 5 Lupin Daisuki,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/slotter-up-core-5-lupin-daisuki-ps2-pal-jp
ps2-japon-slotter-up-core-alpha,Slotter UP Core Alpha,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/slotter-up-core-alpha-ps2-pal-jp
ps2-japon-slotter-up-mania,Slotter UP Mania,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/slotter-up-mania-ps2-pal-jp
ps2-japon-sls-sega-surf-wave-wireless-controller-black,SLS SEGA Surf Wave Wireless Controller [Black],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sls-sega-surf-wave-wireless-controller-black-ps2-pal-jp
ps2-japon-sls-sega-surf-wave-wireless-controller-blue,SLS SEGA Surf Wave Wireless Controller [Blue],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sls-sega-surf-wave-wireless-controller-blue-ps2-pal-jp
ps2-japon-sls-sega-surf-wave-wireless-controller-white,SLS SEGA Surf Wave Wireless Controller [White],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sls-sega-surf-wave-wireless-controller-white-ps2-pal-jp
ps2-japon-smash-court-tennis-pro-tournament,Smash Court Tennis Pro Tournament,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/smash-court-tennis-pro-tournament-ps2-pal-jp
ps2-japon-snow-limited-edition,Snow [Limited Edition],Japón,NTSC-J,Japan,JP,SLPS-25332,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/92277/",,/catalogo/snow-limited-edition-ps2-pal-jp
ps2-japon-soccer-life-2,Soccer Life 2,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/soccer-life-2-ps2-pal-jp
ps2-japon-soccer-life-we-are-challengers-to-europe,Soccer Life! We Are Challengers To Europe,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/soccer-life-we-are-challengers-to-europe-ps2-pal-jp
ps2-japon-socom-2-us-navy-seals,SOCOM 2: U.S. Navy Seals,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/socom-2-us-navy-seals-ps2-pal-jp
ps2-japon-socom-us-navy-seals,SOCOM U.S. Navy Seals,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/socom-us-navy-seals-ps2-pal-jp
ps2-japon-sol-divide-&amp;-dragon-blaze,Sol Divide & Dragon Blaze,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sol-divide-dragon-blaze-ps2-pal-jp
ps2-japon-sonic-gems-collection,Sonic Gems Collection,Japón,NTSC-J,Japan,JP,SLPM-66074,en|ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/45254/",,/catalogo/sonic-gems-collection-ps2-pal-jp
ps2-japon-sonic-heroes,Sonic Heroes,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/sonic-heroes-ps2-pal-jp
ps2-japon-sonic-mega-collection-plus,Sonic Mega Collection Plus,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/sonic-mega-collection-plus-ps2-pal-jp
ps2-japon-sonic-wings,Sonic Wings,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sonic-wings-ps2-pal-jp
ps2-japon-sony-psx-desr-5100,Sony PSX DESR-5100,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-desr-5100-ps2-pal-jp
ps2-japon-sony-psx-desr-5700,Sony PSX DESR-5700,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-desr-5700-ps2-pal-jp
ps2-japon-sony-psx-desr-7000,Sony PSX DESR-7000,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-desr-7000-ps2-pal-jp
ps2-japon-sony-psx-remote-control-rmt-p001,Sony PSX Remote Control [RMT-P001],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-remote-control-rmt-p001-ps2-pal-jp
ps2-japon-sony-psx-remote-control-rmt-p002j,Sony PSX Remote Control [RMT-P002J],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-remote-control-rmt-p002j-ps2-pal-jp
ps2-japon-sony-psx-system,Sony PSX System,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-system-ps2-pal-jp
ps2-japon-sony-psx-system-160gb,Sony PSX System [160GB],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-system-160gb-ps2-pal-jp
ps2-japon-sony-psx-system-250gb,Sony PSX System [250GB],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/sony-psx-system-250gb-ps2-pal-jp
ps2-japon-sorcerous-stabber-orphen,Sorcerous Stabber Orphen,Japón,NTSC-J,Japan,JP,SLPS-25008,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPS-25008.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/34084/",,/catalogo/sorcerous-stabber-orphen-ps2-pal-jp
ps2-japon-soshite-kono-sora-ni-kirameku-kimi-no-uta,Soshite Kono Sora Ni Kirameku Kimi No Uta,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/soshite-kono-sora-ni-kirameku-kimi-no-uta-ps2-pal-jp
ps2-japon-sotsugyou-2nd-generation,Sotsugyou 2nd Generation,Japón,NTSC-J,Japan,JP,SLPM-66294,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/98499/",,/catalogo/sotsugyou-2nd-generation-ps2-pal-jp
ps2-japon-soul-calibur-ii,Soul Calibur II,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/soul-calibur-ii-ps2-pal-jp
ps2-japon-soul-calibur-iii,Soul Calibur III,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/soul-calibur-iii-ps2-pal-jp
ps2-japon-soul-cradle-the-best-price,Soul Cradle [The Best Price],Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/soul-cradle-the-best-price-ps2-pal-jp
ps2-japon-soul-cradle-sekai-o-kurau-mono-first-print-limited-edition,Soul Cradle: Sekai O Kurau Mono [First Print Limited Edition],Japón,NTSC-J,Japan,JP,SLPS-25738,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPS-25738.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/34375/",,/catalogo/soul-cradle-sekai-o-kurau-mono-first-print-limited-edition-ps2-pal-jp
ps2-japon-soul-eater-battle-resonance,Soul Eater: Battle Resonance,Japón,NTSC-J,Japan,JP,SLPS-25912,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPS-25912.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/24384/",,/catalogo/soul-eater-battle-resonance-ps2-pal-jp
ps2-japon-space-channel-5,Space Channel 5,Japón,NTSC-J,Japan,JP,SLPM-65095,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-65095.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/62012/",,/catalogo/space-channel-5-ps2-pal-jp
ps2-japon-space-channel-5-part-2,Space Channel 5 Part 2,Japón,NTSC-J,Japan,JP,SLPM-65096,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-65096.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/38351/",,/catalogo/space-channel-5-part-2-ps2-pal-jp
ps2-japon-space-fisherman,Space Fisherman,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/space-fisherman-ps2-pal-jp
ps2-japon-space-fishermen,Space Fishermen,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/space-fishermen-ps2-pal-jp
ps2-japon-space-harrier,Space Harrier,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/space-harrier-ps2-pal-jp
ps2-japon-space-harrier-ii-space-harrier-complete-collection,Space Harrier II: Space Harrier Complete Collection,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/space-harrier-ii-space-harrier-complete-collection-ps2-pal-jp
ps2-japon-space-invaders-anniversary,Space Invaders Anniversary,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/space-invaders-anniversary-ps2-pal-jp
ps2-japon-space-raiders,Space Raiders,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/space-raiders-ps2-pal-jp
ps2-japon-space-venus-starring-morning-musume,Space Venus starring Morning Musume,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_redump_serial|non_retail_disc_category|market_requires_additional_evidence,/catalogo/space-venus-starring-morning-musume-ps2-pal-jp
ps2-japon-special-disc-2003,Special Disc 2003,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/special-disc-2003-ps2-pal-jp
ps2-japon-spectral-force-chronicle,Spectral Force Chronicle,Japón,NTSC-J,Japan,JP,SLPM-65967,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/28595/",,/catalogo/spectral-force-chronicle-ps2-pal-jp
ps2-japon-spectral-force-radical-elements,Spectral Force Radical Elements,Japón,NTSC-J,Japan,JP,SLPM-65669,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/28594/",,/catalogo/spectral-force-radical-elements-ps2-pal-jp
ps2-japon-spectral-force-radical-elements-limited-edition,Spectral Force Radical Elements [Limited Edition],Japón,NTSC-J,Japan,JP,SLPM-65668,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/37932/",,/catalogo/spectral-force-radical-elements-limited-edition-ps2-pal-jp
ps2-japon-spectral-vs-generation,Spectral vs. Generation,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/spectral-vs-generation-ps2-pal-jp
ps2-japon-spiderman,Spiderman,Japón,NTSC-J,Japan,JP,SLPM-65205,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-65205.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/42386/",,/catalogo/spiderman-ps2-pal-jp
ps2-japon-spy-fiction,Spy Fiction,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/spy-fiction-ps2-pal-jp
ps2-japon-ssx-3-ea-best-hits,SSX 3 [EA Best Hits],Japón,NTSC-J,Japan,JP,SLPM-65793,ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLPM-65793.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/40839/",,/catalogo/ssx-3-ea-best-hits-ps2-pal-jp
ps2-japon-ssx-on-tour,SSX On Tour,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/ssx-on-tour-ps2-pal-jp
ps2-japon-ssx-tricky,SSX Tricky,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/ssx-tricky-ps2-pal-jp
ps2-japon-standard-daisenryaku-dengekisen,Standard Daisenryaku: Dengekisen,Japón,NTSC-J,Japan,JP,SLPM-65704,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/92273/",,/catalogo/standard-daisenryaku-dengekisen-ps2-pal-jp
ps2-japon-star-ocean-till-the-end-of-time,Star Ocean: Till the End of Time,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/star-ocean-till-the-end-of-time-ps2-pal-jp
ps2-japon-star-ocean-till-the-end-of-time-director%27s-cut,Star Ocean: Till the End of Time Director's Cut,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/star-ocean-till-the-end-of-time-director-s-cut-ps2-pal-jp
ps2-japon-star-soldier,Star Soldier,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/star-soldier-ps2-pal-jp
ps2-japon-star-wars-episode-iii-revenge-of-the-sith,Star Wars Episode III Revenge Of The Sith,Japón,NTSC-J,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/star-wars-episode-iii-revenge-of-the-sith-ps2-pal-jp
