game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps1-asia-scps-45510,Shachou Eiyuuden - The Eagle Shooting Heroes,,NTSC-J,Asia,ASIA,SCPS-45510,zh,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SCPS-45510.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/63643/",,/catalogo/shachou-eiyuuden-the-eagle-shooting-heroes-scps-45510-ps1-ntsc-asia
ps1-eu-sles-02607,Star Wars Episode I - Jedi Power Battles,,PAL,Europe,EU,SLES-02607,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/S/SLES-02607.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/15411/",,/catalogo/star-wars-episode-i-jedi-power-battles-sles-02607-ps1-pal-eu
ps1-fr-sles-01682,Tomb Raider III - Adventures of Lara Croft,,PAL,France,FR,SLES-01682,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/T/SLES-01682.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3452/|https://redump.info/disc/50008/",,/catalogo/tomb-raider-iii-adventures-of-lara-croft-sles-01682-ps1-pal-fr
ps1-jp-slps-01827,Let's go Flyfishing,,NTSC-J,Japan,JP,SLPS-01827,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/L/SLPS-01827.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/46901/",,/catalogo/let-s-go-flyfishing-slps-01827-ps1-ntsc-jp
ps1-de-sles-03495,Necronomicon - Die Dämmerung der Dunkelheit,,PAL,Germany,DE,SLES-03495 / SLES-13495,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/N/SLES-03495.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/8785/|https://redump.info/disc/8786/",,/catalogo/necronomicon-die-dammerung-der-dunkelheit-sles-03495-ps1-pal-de
ps1-jp-slpm-87182-koei-teiban-series,Fushigi no kuni no Angelique [Koei Teiban Series],,NTSC-J,Japan,JP,SLPM-87182,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/F/SLPM-87182.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34599/",,/catalogo/fushigi-no-kuni-no-angelique-koei-teiban-series-slpm-87182-koei-teiban-series-ps1-ntsc-jp
ps1-jp-scps-10036,Ganbare Morikawa-kun 2nd Pet in TV,,NTSC-J,Japan,JP,SCPS-10036,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/G/SCPS-10036.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3772/",,/catalogo/ganbare-morikawa-kun-2nd-pet-in-tv-scps-10036-ps1-ntsc-jp
ps1-jp-slps-00589,Houma Hunter Lime with Paint Maker,,NTSC-J,Japan,JP,SLPS-00589,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/H/SLPS-00589.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7910/",,/catalogo/houma-hunter-lime-with-paint-maker-slps-00589-ps1-ntsc-jp
ps1-jp-slps-03005,Simple 1500 Series vol.042 - The Igo 2,,NTSC-J,Japan,JP,SLPS-03005,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-03005.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/10925/",,/catalogo/simple-1500-series-vol-042-the-igo-2-slps-03005-ps1-ntsc-jp
ps1-jp-slps-01951,Chocobo Racing - Genkai e no Road,,NTSC-J,Japan,JP,SLPS-01951,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/C/SLPS-01951.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4042/",,/catalogo/chocobo-racing-genkai-e-no-road-slps-01951-ps1-ntsc-jp
ps1-jp-slps-02960,Slotter Mania - Core Tokonatsu no Netsusa! Oasis,,NTSC-J,Japan,JP,SLPS-02960,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-02960.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/35998/",,/catalogo/slotter-mania-core-tokonatsu-no-netsusa-oasis-slps-02960-ps1-ntsc-jp
ps1-jp-slps-03418,Simple Characters 2000 Series vol.7 - Ikkyuu-san: The Quiz,,NTSC-J,Japan,JP,SLPS-03418,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-03418.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/14485/",,/catalogo/simple-characters-2000-series-vol-7-ikkyuu-san-the-quiz-slps-03418-ps1-ntsc-jp
ps1-eu-sles-01748-all-your-cartoon-favourites-version,Asterix [All your Cartoon Favourites Version],,PAL,Europe,EU,SLES-01748,de|es|it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/A/SLES-01748-2.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/43443/",,/catalogo/asterix-all-your-cartoon-favourites-version-sles-01748-all-your-cartoon-favourites-version-ps1-pal-eu
ps1-jp-slpm-86840,Simple 1500 Series Vol.066 - The Kaiten - Mawasun Da!!,,NTSC-J,Japan,JP,SLPM-86840,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPM-86840.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/11210/",,/catalogo/simple-1500-series-vol-066-the-kaiten-mawasun-da-slpm-86840-ps1-ntsc-jp
ps1-jp-slpm-86306,Jeremy McGrath Supercross '98,,NTSC-J,Japan,JP,SLPM-86306,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/J/SLPM-86306.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/32630/",,/catalogo/jeremy-mcgrath-supercross-98-slpm-86306-ps1-ntsc-jp
ps1-jp-slps-01848,Pachi-Slot Teiou - Big Wave - Pika Gorou - BB Junkie 7,,NTSC-J,Japan,JP,SLPS-01848,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/P/SLPS-01848.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/39520/",,/catalogo/pachi-slot-teiou-big-wave-pika-gorou-bb-junkie-7-slps-01848-ps1-ntsc-jp
ps1-es-sces-01234,Spice World,,PAL,Spain,ES,SCES-01234,es,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/S/SCES-01234.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/48449/",,/catalogo/spice-world-sces-01234-ps1-pal-es
ps1-jp-asia-scps-45215,Tekken 3,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45215,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SCPS-45215.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/588/",,/catalogo/tekken-3-scps-45215-ps1-ntsc-jp-asia
ps1-it-sces-03713,Disney's Peter Pan - L'Avventura Nell Isola Che Non C'e,,PAL,Italy,IT,SCES-03713,it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SCES-03713.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/28336/",,/catalogo/disney-s-peter-pan-l-avventura-nell-isola-che-non-c-e-sces-03713-ps1-pal-it
ps1-fr-sles-01213,Vigilante 8,,PAL,France,FR,SLES-01213,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/V/SLES-01213.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/30841/",,/catalogo/vigilante-8-sles-01213-ps1-pal-fr
ps1-jp-slpm-86474,Karan Koron Gakuen - Pure Love Hen,,NTSC-J,Japan,JP,SLPM-86474,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/K/SLPM-86474.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1813/",,/catalogo/karan-koron-gakuen-pure-love-hen-slpm-86474-ps1-ntsc-jp
ps1-jp-slps-02954,Yume No Tsubasa - Fate of the Heart,,NTSC-J,Japan,JP,SLPS-02954,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/Y/SLPS-02954.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33556/",,/catalogo/yume-no-tsubasa-fate-of-the-heart-slps-02954-ps1-ntsc-jp
ps1-nl-sles-03268,Disney's De Leeuwenkoning - Machtige Avontuur,,PAL,Netherlands,NL,SLES-03268,nl,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03268.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27264/",,/catalogo/disney-s-de-leeuwenkoning-machtige-avontuur-sles-03268-ps1-pal-nl
ps1-it-sles-02241,Tomb Raider - The Last Revelation,,PAL,Italy,IT,SLES-02241,it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/T/SLES-02241.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/28342/",,/catalogo/tomb-raider-the-last-revelation-sles-02241-ps1-pal-it
ps1-de-sces-01521,Disney / Pixar - A Bug's Life,,PAL,Germany,DE,SCES-01521,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SCES-01521.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6256/",,/catalogo/disney-pixar-a-bug-s-life-sces-01521-ps1-pal-de
ps1-jp-slps-91436-psone-books,Xenogears [PSOne Books],,NTSC-J,Japan,JP,SLPS-91436 / SLPS-91437,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/X/SLPS-91436.html|http://redump.org/datfile/psx/serial,version",,/catalogo/xenogears-psone-books-slps-91436-psone-books-ps1-ntsc-jp
ps1-jp-slps-01964,Test Drive 5,,NTSC-J,Japan,JP,SLPS-01964,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPS-01964.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/36300/",,/catalogo/test-drive-5-slps-01964-ps1-ntsc-jp
ps1-de-sles-03350,Dracula 2 - Die Letze Zufluchtssatte,,PAL,Germany,DE,SLES-03350 / SLES-13350,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03350.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/26584/|https://redump.info/disc/26585/",,/catalogo/dracula-2-die-letze-zufluchtssatte-sles-03350-ps1-pal-de
ps1-jp-slpm-86022,Midnight Run - Road Fighter 2,,NTSC-J,Japan,JP,SLPM-86022,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/M/SLPM-86022.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/36601/",,/catalogo/midnight-run-road-fighter-2-slpm-86022-ps1-ntsc-jp
ps1-eu-sles-02823,ECW - Anarchy Rulz,,PAL,Europe,EU,SLES-02823,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/E/SLES-02823.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27307/",,/catalogo/ecw-anarchy-rulz-sles-02823-ps1-pal-eu
ps1-fr-sles-03269,Disney's Le Roi Lion - La Formidable Aventure de Simba,,PAL,France,FR,SLES-03269,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SLES-03269.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/29279/",,/catalogo/disney-s-le-roi-lion-la-formidable-aventure-de-simba-sles-03269-ps1-pal-fr
ps1-jp-asia-scps-45166,Densha De Go!,,NTSC-J,"Japan, Asia",JP-ASIA,SCPS-45166,ja,redump-info,high,CREATED,https://psxdatacenter.com/games/J/D/SCPS-45166.html|https://redump.info/disc/3735/,,/catalogo/densha-de-go-scps-45166-ps1-ntsc-jp-asia
ps1-es-sles-02979,Manager de Liga 2001,,PAL,Spain,ES,SLES-02979,es,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/M/SLES-02979.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/48602/",,/catalogo/manager-de-liga-2001-sles-02979-ps1-pal-es
ps1-it-sles-04162,All Music Dance!,,PAL,Italy,IT,SLES-04162,it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/A/SLES-04162.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/28361/",,/catalogo/all-music-dance-sles-04162-ps1-pal-it
ps1-de-sles-01320,Breath of Fire III,,PAL,Germany,DE,SLES-01320,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/B/SLES-01320.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/25724/",,/catalogo/breath-of-fire-iii-sles-01320-ps1-pal-de
ps1-jp-scps-91325-psone-books,Um Jammer Lammy [PSOne Books],,NTSC-J,Japan,JP,SCPS-91325,en|ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/U/SCPS-91325.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3582/",,/catalogo/um-jammer-lammy-psone-books-scps-91325-psone-books-ps1-ntsc-jp
ps1-fr-sces-02004,Disney's Mulan Fais ton Histoire!,,PAL,France,FR,SCES-02004,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SCES-02004.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27819/",,/catalogo/disney-s-mulan-fais-ton-histoire-sces-02004-ps1-pal-fr
ps1-fr-sles-03343,Les Razmoket à Paris: Le Film,,PAL,France,FR,SLES-03343,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/L/SLES-03343.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27193/",,/catalogo/les-razmoket-a-paris-le-film-sles-03343-ps1-pal-fr
ps1-jp-slps-91187-playstation-the-best,Kamaitachi no Yoru Tokubetsu-hen [PlayStation the Best],,NTSC-J,Japan,JP,SLPS-91187,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/K/SLPS-91187.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/5640/",,/catalogo/kamaitachi-no-yoru-tokubetsu-hen-playstation-the-best-slps-91187-playstation-the-best-ps1-ntsc-jp
ps1-jp-asia-slps-01289,Dead or Alive,,NTSC-J,"Japan, Asia",JP-ASIA,SLPS-01289,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/D/SLPS-01289.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7911/",,/catalogo/dead-or-alive-slps-01289-ps1-ntsc-jp-asia
ps1-jp-slps-02759,Elan Plus,,NTSC-J,Japan,JP,SLPS-02759,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/E/SLPS-02759.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/45158/",,/catalogo/elan-plus-slps-02759-ps1-ntsc-jp
ps1-jp-slps-02097,Hissatsu Pachinko Station 5 - Deramaitta & Irete Nanbo,,NTSC-J,Japan,JP,SLPS-02097,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/H/SLPS-02097.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/21219/",,/catalogo/hissatsu-pachinko-station-5-deramaitta-irete-nanbo-slps-02097-ps1-ntsc-jp
ps1-jp-slps-03185,Kids Station - Hitori De Dekirumon,,NTSC-J,Japan,JP,SLPS-03185,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/K/SLPS-03185.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/32748/",,/catalogo/kids-station-hitori-de-dekirumon-slps-03185-ps1-ntsc-jp
ps1-jp-slps-01017,Tigershark,,NTSC-J,Japan,JP,SLPS-01017,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPS-01017.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/36651/",,/catalogo/tigershark-slps-01017-ps1-ntsc-jp
ps1-jp-slps-03314-idea-factory-collection,Ikasama Cheating Mahjong [Idea Factory Collection],,NTSC-J,Japan,JP,SLPS-03314,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/I/SLPS-03314.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/20153/",,/catalogo/ikasama-cheating-mahjong-idea-factory-collection-slps-03314-idea-factory-collection-ps1-ntsc-jp
ps1-jp-slpm-86619-taito-2000-series,Magical Date - Doki Doki Kokuhaku Daisakusen [Taito 2000 Series],,NTSC-J,Japan,JP,SLPM-86619,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/M/SLPM-86619.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/19846/",,/catalogo/magical-date-doki-doki-kokuhaku-daisakusen-taito-2000-series-slpm-86619-taito-2000-series-ps1-ntsc-jp
ps1-jp-slps-03218-bpv,Pro Mahjong Tsuwamono Series - Joryuu Janshi ni Chousen [BPV],,NTSC-J,Japan,JP,SLPS-03218,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/P/SLPS-03218.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/37859/",,/catalogo/pro-mahjong-tsuwamono-series-joryuu-janshi-ni-chousen-bpv-slps-03218-bpv-ps1-ntsc-jp
ps1-jp-slps-01773,Kunoichi Torimonocho,,NTSC-J,Japan,JP,SLPS-01773,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/K/SLPS-01773.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34241/",,/catalogo/kunoichi-torimonocho-slps-01773-ps1-ntsc-jp
ps1-jp-slpm-86993-koei-teiban-series,Mahjong Taikai II Special [Koei Teiban Series],,NTSC-J,Japan,JP,SLPM-86993,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/M/SLPM-86993.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/8534/",,/catalogo/mahjong-taikai-ii-special-koei-teiban-series-slpm-86993-koei-teiban-series-ps1-ntsc-jp
ps1-jp-slps-02029,Taiyou no Otsuge,,NTSC-J,Japan,JP,SLPS-02029,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPS-02029.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/29753/",,/catalogo/taiyou-no-otsuge-slps-02029-ps1-ntsc-jp
ps1-jp-slps-02211-technosoft-collection-2500,Thunder Force V - Perfect System [TechnoSoft Collection 2500],,NTSC-J,Japan,JP,SLPS-02211,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/T/SLPS-02211.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/21755/",,/catalogo/thunder-force-v-perfect-system-technosoft-collection-2500-slps-02211-technosoft-collection-2500-ps1-ntsc-jp
ps1-fr-sles-00166,Chronicles of the Sword,,PAL,France,FR,SLES-00166 / SLES-10166,en|fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/C/SLES-00166.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/47840/|https://redump.info/disc/47841/",,/catalogo/chronicles-of-the-sword-sles-00166-ps1-pal-fr
ps1-jp-slps-91066-playstation-the-best-for-family,Guucho de Park - Theme Park Monogatari [PlayStation the Best for Family],,NTSC-J,Japan,JP,SLPS-91066,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/G/SLPS-91066.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7039/",,/catalogo/guucho-de-park-theme-park-monogatari-playstation-the-best-for-family-slps-91066-playstation-the-best-for-family-ps1-ntsc-jp
ps1-jp-slps-03262-reprint,Oyaji no Jikan - Nechan Mahjong de Shoubu Ya! [Reprint],,NTSC-J,Japan,JP,SLPS-03262,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/O/SLPS-03262.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/63531/",,/catalogo/oyaji-no-jikan-nechan-mahjong-de-shoubu-ya-reprint-slps-03262-reprint-ps1-ntsc-jp
ps1-us-scus-94304,Twisted Metal,,NTSC-U/C,USA,US,SCUS-94304,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/U/T/SCUS-94304.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1856/",,/catalogo/twisted-metal-scus-94304-ps1-ntsc-us
ps1-jp-asia-sips-60020,Jet Moto,,NTSC-J,"Japan, Asia",JP-ASIA,SIPS-60020,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/J/SIPS-60020.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33809/",,/catalogo/jet-moto-sips-60020-ps1-ntsc-jp-asia
ps1-eu-sles-03493,Necronomicon - The Dawning of Darkness,,PAL,Europe,EU,SLES-03493 / SLES-13493,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/N/SLES-03493.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/31209/|https://redump.info/disc/31210/",,/catalogo/necronomicon-the-dawning-of-darkness-sles-03493-ps1-pal-eu
ps1-jp-slps-91419-psone-books,Seiji wo Asobou! Potestas [PSOne Books],,NTSC-J,Japan,JP,SLPS-91419,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-91419.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/31010/",,/catalogo/seiji-wo-asobou-potestas-psone-books-slps-91419-psone-books-ps1-ntsc-jp
ps1-es-sles-02629,Army Men - Sarge's Heroes,,PAL,Spain,ES,SLES-02629,es,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/A/SLES-02629.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/5578/",,/catalogo/army-men-sarge-s-heroes-sles-02629-ps1-pal-es
ps1-fr-sles-03345,F1 World Grand Prix 2000,,PAL,France,FR,SLES-03345,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/F/SLES-03345.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/48815/",,/catalogo/f1-world-grand-prix-2000-sles-03345-ps1-pal-fr
ps1-de-sles-01406,Colony Wars - Vengeance,,PAL,Germany,DE,SLES-01406,de,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/C/SLES-01406.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6097/",,/catalogo/colony-wars-vengeance-sles-01406-ps1-pal-de
ps1-it-sces-03765,Disney / Pixar - Monsters & Co. L'isola Dello Spavento,,PAL,Italy,IT,SCES-03765,it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/D/SCES-03765.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/28163/",,/catalogo/disney-pixar-monsters-co-l-isola-dello-spavento-sces-03765-ps1-pal-it
ps1-jp-slps-01272,Rittai Ninja Katsugeki Tenchu,,NTSC-J,Japan,JP,SLPS-01272,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/R/SLPS-01272.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/2031/",,/catalogo/rittai-ninja-katsugeki-tenchu-slps-01272-ps1-ntsc-jp
ps1-eu-sces-02986,Team Buddies,,PAL,Europe,EU,SCES-02986,en|es|it,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/T/SCES-02986.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/43791/",,/catalogo/team-buddies-sces-02986-ps1-pal-eu
ps1-jp-slpm-86615-playstation-the-best,Densha de Go! 2 [Playstation the Best],,NTSC-J,Japan,JP,SLPM-86615,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/D/SLPM-86615.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/23329/",,/catalogo/densha-de-go-2-playstation-the-best-slpm-86615-playstation-the-best-ps1-ntsc-jp
ps1-fr-sles-03174,Louvre - L'Ultime Malédiction,,PAL,France,FR,SLES-03174 / SLES-13174,fr,redump-org,high,CREATED,"https://psxdatacenter.com/games/P/L/SLES-03174.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/28155/|https://redump.info/disc/28156/",,/catalogo/louvre-l-ultime-malediction-sles-03174-ps1-pal-fr
ps1-jp-slps-00804,Disruptor,,NTSC-J,Japan,JP,SLPS-00804,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/D/SLPS-00804.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/33758/",,/catalogo/disruptor-slps-00804-ps1-ntsc-jp
ps1-jp-asia-slps-02000,Final Fantasy IX,,NTSC-J,"Japan, Asia",JP-ASIA,SLPS-02000 / SLPS-02001 / SLPS-02002 / SLPS-02003,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/F/SLPS-02000.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1965/|https://redump.info/disc/1966/|https://redump.info/disc/1967/|https://redump.info/disc/1968/",,/catalogo/final-fantasy-ix-slps-02000-ps1-ntsc-jp-asia
ps1-jp-slps-02586-honkakuha-de-series,Action Puzzle - Prism Land [Honkakuha de Series],,NTSC-J,Japan,JP,SLPS-02586,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/A/SLPS-02586.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/70445/",,/catalogo/action-puzzle-prism-land-honkakuha-de-series-slps-02586-honkakuha-de-series-ps1-ntsc-jp
ps1-jp-slps-03129,Hissatsu Pachinko Station - Now8 - Jarinko Chie,,NTSC-J,Japan,JP,SLPS-03129,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/H/SLPS-03129.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34824/",,/catalogo/hissatsu-pachinko-station-now8-jarinko-chie-slps-03129-ps1-ntsc-jp
ps1-jp-slpm-86987,Superlite 3 in 1 - Quiz Syuu,,NTSC-J,Japan,JP,SLPM-86987,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPM-86987.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/14839/",,/catalogo/superlite-3-in-1-quiz-syuu-slpm-86987-ps1-ntsc-jp
ps1-jp-slps-02258-best-price-1500,Rally de Africa [Best Price 1500],,NTSC-J,Japan,JP,SLPS-02258,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/R/SLPS-02258.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/37827/",,/catalogo/rally-de-africa-best-price-1500-slps-02258-best-price-1500-ps1-ntsc-jp
ps1-jp-slps-01074,Baldy Land,,NTSC-J,Japan,JP,SLPS-01074,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/B/SLPS-01074.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/30858/",,/catalogo/baldy-land-slps-01074-ps1-ntsc-jp
ps1-kr-scka-01001,Super Shot Soccer,,NTSC-J,Korea,KR,SCKA-01001,en,redump-org,high,CREATED,"https://psxdatacenter.com/jlist.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/118808/",,/catalogo/super-shot-soccer-scka-01001-ps1-ntsc-kr
ps1-jp-slps-02904,Hoshigami - Shizumiyuku Aoki Daichi,,NTSC-J,Japan,JP,SLPS-02904,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/H/SLPS-02904.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/34066/",,/catalogo/hoshigami-shizumiyuku-aoki-daichi-slps-02904-ps1-ntsc-jp
ps1-jp-slps-02475,Simple 1500 Series vol.025 - The Keiba,,NTSC-J,Japan,JP,SLPS-02475,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/S/SLPS-02475.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7877/",,/catalogo/simple-1500-series-vol-025-the-keiba-slps-02475-ps1-ntsc-jp
ps1-us-slus-00751,Eggs of Steel - Charlie's Eggcellent Adventure,,NTSC-U/C,USA,US,SLUS-00751,en,redump-org,high,CREATED,"https://psxdatacenter.com/games/U/E/SLUS-00751.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/835/",,/catalogo/eggs-of-steel-charlie-s-eggcellent-adventure-slus-00751-ps1-ntsc-us
ps1-jp-asia-slps-01347,Bomberman Wars,,NTSC-J,"Japan, Asia",JP-ASIA,SLPS-01347,ja,redump-org,high,CREATED,"https://psxdatacenter.com/games/J/B/SLPS-01347.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/2138/",,/catalogo/bomberman-wars-slps-01347-ps1-ntsc-jp-asia
